"ID","External ID","Name","Type","Step ID","Is Completed"
"482617985100176","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482617984800279","Yes"
"482618001700111","90347-50953889-arrived","Arrived at Stop","arrived","482618001100556","Yes"
"482618001700517","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482618001100556","Yes"
"482618001700881","90347-50953889-etaToStop","ETA to Stop","etaToStop","482618001100556","Yes"
"482618001800242","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482618001100556","Yes"
"482618001800602","90347-50953889-departed","Departed from Stop","departed","482618001100556","Yes"
"482618001800951","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482618001100556","No"
"482618002000720","2194564-50953890-arrived","Arrived at Stop","arrived","482618001900384","Yes"
"482618002100158","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482618001900384","Yes"
"482618002100520","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482618001900384","Yes"
"482618002100908","2194564-50953890-departed","Departed from Stop","departed","482618001900384","Yes"
"482618002200265","2194564-50953890-expense","Report Expenses","expense","482618001900384","No"
"482618002200609","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482618001900384","Yes"
"482618019100308","90347-50953889-arrived","Arrived at Stop","arrived","482618018900747","Yes"
"482618019100679","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","482618018900747","Yes"
"482618019200044","90347-50953889-etaToStop","ETA to Stop","etaToStop","482618018900747","Yes"
"482618019200410","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","482618018900747","Yes"
"482618019200765","90347-50953889-departed","Departed from Stop","departed","482618018900747","Yes"
"482618019300127","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","482618018900747","No"
"482618019400860","2194564-50953890-arrived","Arrived at Stop","arrived","482618019300562","Yes"
"482618019500237","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","482618019300562","Yes"
"482618019500588","2194564-50953890-paperworkReference","Paperwork","paperworkReference","482618019300562","Yes"
"482618019500953","2194564-50953890-departed","Departed from Stop","departed","482618019300562","Yes"
"482618019600309","2194564-50953890-expense","Report Expenses","expense","482618019300562","No"
"482618019600673","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","482618019300562","Yes"
"483611491600511","90347-50953889-arrived","Arrived at Stop","arrived","483611491100649","No"
"483611491700463","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","483611491100649","No"
"483611491800478","90347-50953889-etaToStop","ETA to Stop","etaToStop","483611491100649","No"
"483611491900423","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","483611491100649","No"
"483611492000383","90347-50953889-departed","Departed from Stop","departed","483611491100649","No"
"483611492100333","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","483611491100649","No"
"483611492600047","2194564-50953890-arrived","Arrived at Stop","arrived","483611492200565","No"
"483611492600999","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","483611492200565","No"
"483611492700950","2194564-50953890-paperworkReference","Paperwork","paperworkReference","483611492200565","No"
"483611492800899","2194564-50953890-departed","Departed from Stop","departed","483611492200565","No"
"483611492900836","2194564-50953890-expense","Report Expenses","expense","483611492200565","No"
"483611493100239","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","483611492200565","No"
"483611513200471","90347-50953889-arrived","Arrived at Stop","arrived","483611512800344","No"
"483611513300498","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","483611512800344","No"
"483611513400466","90347-50953889-etaToStop","ETA to Stop","etaToStop","483611512800344","No"
"483611513500464","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","483611512800344","No"
"483611513600422","90347-50953889-departed","Departed from Stop","departed","483611512800344","No"
"483611513700384","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","483611512800344","No"
"483611514200930","2194564-50953890-arrived","Arrived at Stop","arrived","483611513800621","No"
"483611514300900","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","483611513800621","No"
"483611514400885","2194564-50953890-paperworkReference","Paperwork","paperworkReference","483611513800621","No"
"483611514500846","2194564-50953890-departed","Departed from Stop","departed","483611513800621","No"
"483611514600805","2194564-50953890-expense","Report Expenses","expense","483611513800621","No"
"483611514700779","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","483611513800621","No"
"483611532000732","90347-50953889-arrived","Arrived at Stop","arrived","483611531600771","No"
"483611532100683","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","483611531600771","No"
"483611532200633","90347-50953889-etaToStop","ETA to Stop","etaToStop","483611531600771","No"
"483611532400317","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","483611531600771","No"
"483611532500259","90347-50953889-departed","Departed from Stop","departed","483611531600771","No"
"483611532600933","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","483611531600771","No"
"483611533100514","2194564-50953890-arrived","Arrived at Stop","arrived","483611532800132","No"
"483611533200447","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","483611532800132","No"
"483611533300380","2194564-50953890-paperworkReference","Paperwork","paperworkReference","483611532800132","No"
"483611533500031","2194564-50953890-departed","Departed from Stop","departed","483611532800132","No"
"483611533500967","2194564-50953890-expense","Report Expenses","expense","483611532800132","No"
"483611533600913","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","483611532800132","No"
"483611552400136","90347-50953889-arrived","Arrived at Stop","arrived","483611552000168","No"
"483611552500079","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","483611552000168","No"
"483611552600039","90347-50953889-etaToStop","ETA to Stop","etaToStop","483611552000168","No"
"483611552700353","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","483611552000168","No"
"483611552900095","90347-50953889-departed","Departed from Stop","departed","483611552000168","No"
"483611553000828","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","483611552000168","No"
"483611553500437","2194564-50953890-arrived","Arrived at Stop","arrived","483611553200031","No"
"483611553600396","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","483611553200031","No"
"483611553700361","2194564-50953890-paperworkReference","Paperwork","paperworkReference","483611553200031","No"
"483611553800311","2194564-50953890-departed","Departed from Stop","departed","483611553200031","No"
"483611553900264","2194564-50953890-expense","Report Expenses","expense","483611553200031","No"
"483611554000222","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","483611553200031","No"
"483611571100230","90347-50953889-arrived","Arrived at Stop","arrived","483611570800768","No"
"483611571100574","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","483611570800768","No"
"483611571100927","90347-50953889-etaToStop","ETA to Stop","etaToStop","483611570800768","No"
"483611571200254","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","483611570800768","No"
"483611571200585","90347-50953889-departed","Departed from Stop","departed","483611570800768","No"
"483611571300301","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","483611570800768","No"
"483611571600242","2194564-50953890-arrived","Arrived at Stop","arrived","483611571300700","No"
"483611571600568","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","483611571300700","No"
"483611571600906","2194564-50953890-paperworkReference","Paperwork","paperworkReference","483611571300700","No"
"483611571700253","2194564-50953890-departed","Departed from Stop","departed","483611571300700","No"
"483611571700574","2194564-50953890-expense","Report Expenses","expense","483611571300700","No"
"483611571700936","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","483611571300700","No"
"483611588900963","90347-50953889-arrived","Arrived at Stop","arrived","483611588500573","No"
"483611589000961","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","483611588500573","No"
"483611589100964","90347-50953889-etaToStop","ETA to Stop","etaToStop","483611588500573","No"
"483611589200921","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","483611588500573","No"
"483611589300887","90347-50953889-departed","Departed from Stop","departed","483611588500573","No"
"483611589500081","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","483611588500573","No"
"483611589900811","2194564-50953890-arrived","Arrived at Stop","arrived","483611589600348","No"
"483611590000814","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","483611589600348","No"
"483611590100974","2194564-50953890-paperworkReference","Paperwork","paperworkReference","483611589600348","No"
"483611590200928","2194564-50953890-departed","Departed from Stop","departed","483611589600348","No"
"483611590400146","2194564-50953890-expense","Report Expenses","expense","483611589600348","No"
"483611590500119","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","483611589600348","No"
"483611609300599","90347-50953889-arrived","Arrived at Stop","arrived","483611608900520","No"
"483611609400555","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","483611608900520","No"
"483611609500554","90347-50953889-etaToStop","ETA to Stop","etaToStop","483611608900520","No"
"483611609700298","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","483611608900520","No"
"483611609800238","90347-50953889-departed","Departed from Stop","departed","483611608900520","No"
"483611609900179","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","483611608900520","No"
"483611610400015","2194564-50953890-arrived","Arrived at Stop","arrived","483611610000375","No"
"483611610400992","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","483611610000375","No"
"483611610600224","2194564-50953890-paperworkReference","Paperwork","paperworkReference","483611610000375","No"
"483611610700226","2194564-50953890-departed","Departed from Stop","departed","483611610000375","No"
"483611610800200","2194564-50953890-expense","Report Expenses","expense","483611610000375","No"
"483611610900154","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","483611610000375","No"
"483611628600221","90347-50953889-arrived","Arrived at Stop","arrived","483611628100857","No"
"483611628700192","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","483611628100857","No"
